,record,type,0_qrs_interval,0_pre-RR,0_post-RR,0_qt_interval,0_st_interval
772,101,N,24,359,363.0,42,7
773,101,N,33,363,373.0,131,93
774,101,N,32,373,375.0,131,92
775,101,N,24,375,349.0,37,5
776,101,N,23,349,356.0,121,92
777,101,N,23,356,354.0,35,7
778,101,N,24,354,358.0,131,95
779,101,N,32,358,383.0,133,95
780,101,N,32,383,373.0,128,91
781,101,N,26,373,347.0,129,93
782,101,N,24,347,350.0,123,91
783,101,N,25,350,366.0,121,90
784,101,N,31,366,366.0,138,94
785,101,N,23,366,369.0,39,6
786,101,N,31,369,369.0,133,93
787,101,N,31,369,361.0,128,90
788,101,N,27,361,348.0,126,92
789,101,N,23,348,348.0,37,7
790,101,N,32,348,377.0,136,92
791,101,N,33,377,381.0,136,95
792,101,N,25,381,362.0,36,4
793,101,N,25,362,357.0,124,93
794,101,N,26,357,364.0,130,93
795,101,N,24,364,352.0,124,94
796,101,N,31,352,372.0,126,89
797,101,N,27,372,384.0,128,95
798,101,N,27,384,363.0,126,94
799,101,N,23,363,355.0,35,7
800,101,N,23,355,353.0,38,7
801,101,N,27,353,363.0,121,90
802,101,N,33,363,371.0,133,93
803,101,N,25,371,373.0,33,3
804,101,N,30,373,369.0,128,91
805,101,N,29,369,348.0,129,94
806,101,N,23,348,357.0,37,7
807,101,N,32,357,366.0,128,90
808,101,N,27,366,360.0,128,95
809,101,N,23,360,381.0,37,7
810,101,N,33,381,376.0,132,94
811,101,N,27,376,347.0,125,93
812,101,N,23,347,344.0,36,7
813,101,N,24,344,364.0,35,4
814,101,N,32,364,385.0,129,90
815,101,N,25,385,362.0,128,97
816,101,N,23,362,359.0,35,6
817,101,N,32,359,367.0,125,88
818,101,N,26,367,349.0,120,88
819,101,N,23,349,349.0,121,92
820,101,N,24,349,379.0,33,2
821,101,N,33,379,390.0,135,91
822,101,N,26,390,361.0,130,99
823,101,N,24,361,355.0,37,8
824,101,N,26,355,365.0,34,2
825,101,N,27,365,367.0,129,96
826,101,N,24,367,371.0,37,7
827,101,N,33,371,382.0,131,91
828,101,N,31,382,370.0,130,91
829,101,N,25,370,352.0,124,92
830,101,N,25,352,362.0,123,91
831,101,N,27,362,364.0,123,90
832,101,N,25,364,384.0,129,98
833,101,N,10,384,372.0,18,1
834,101,N,25,372,369.0,32,1
835,101,N,25,369,354.0,121,90
836,101,N,23,354,349.0,122,94
837,101,N,25,349,372.0,33,3
838,101,N,32,372,376.0,128,91
839,101,N,27,376,367.0,127,94
840,101,N,24,367,361.0,38,6
841,101,N,27,361,354.0,119,86
842,101,N,24,354,352.0,122,93
843,101,N,24,352,362.0,125,95
844,101,N,32,362,391.0,135,96
845,101,N,26,391,364.0,131,99
846,101,N,25,364,357.0,130,98
847,101,N,26,357,362.0,123,92
848,101,N,25,362,346.0,124,93
849,101,N,23,346,360.0,37,7
850,101,N,33,360,379.0,129,88
851,101,N,25,379,365.0,126,95
852,101,N,23,365,355.0,35,6
853,101,N,24,355,352.0,37,7
854,101,N,28,352,349.0,121,88
855,101,N,24,349,365.0,36,7
856,101,N,32,365,378.0,131,92
857,101,N,33,378,376.0,126,87
858,101,N,28,376,351.0,128,94
859,101,N,23,351,351.0,122,93
860,101,N,30,351,357.0,126,90
861,101,N,29,357,357.0,122,88
862,101,N,26,357,361.0,128,97
863,101,N,23,361,368.0,35,6
864,101,N,25,368,351.0,137,100
865,101,N,23,351,346.0,37,8
866,101,N,22,346,352.0,34,7
867,101,N,24,352,383.0,34,5
868,101,N,25,383,375.0,32,2
869,101,N,23,375,362.0,35,7
870,101,N,33,362,376.0,127,88
871,101,N,31,376,355.0,127,90
872,101,N,24,355,354.0,43,7
873,101,N,33,354,375.0,124,85
874,101,N,24,375,358.0,34,5
875,101,N,33,358,364.0,130,92
876,101,N,28,364,336.0,123,88
877,101,N,24,336,314.0,120,89
878,101,N,26,314,331.0,123,90
879,101,N,24,331,331.0,119,90
880,101,N,24,331,356.0,37,7
881,101,N,30,356,368.0,125,89
882,101,N,25,368,368.0,124,92
883,101,N,23,368,352.0,125,94
884,101,N,23,352,356.0,36,7
885,101,N,28,356,372.0,121,87
886,101,N,31,372,389.0,138,93
887,101,N,33,389,377.0,127,88
888,101,N,32,377,372.0,123,85
889,101,N,30,372,366.0,124,87
890,101,N,26,366,361.0,127,95
891,101,N,24,361,367.0,37,6
892,101,N,33,367,376.0,129,89
893,101,N,32,376,390.0,130,92
894,101,N,28,390,361.0,124,90
895,101,N,26,361,357.0,122,90
896,101,N,25,357,355.0,121,90
897,101,N,22,355,364.0,37,7
898,101,N,33,364,386.0,132,92
899,101,Q,5,386,343.0,20,13
900,101,N,27,343,343.0,35,3
901,101,N,28,343,347.0,70,28
902,101,N,32,347,341.0,124,84
903,101,N,32,341,360.0,118,80
904,101,N,35,360,379.0,102,56
905,101,N,31,379,378.0,133,96
906,101,N,33,378,348.0,126,85
907,101,N,34,348,344.0,126,79
908,101,N,32,344,347.0,123,84
909,101,N,24,347,348.0,33,4
910,101,N,33,348,367.0,130,90
911,101,N,32,367,366.0,127,89
912,101,N,24,366,343.0,34,2
913,101,N,28,343,346.0,123,88
914,101,N,27,346,349.0,125,92
915,101,N,30,349,344.0,126,90
916,101,N,32,344,363.0,61,22
917,101,N,25,363,336.0,132,102
918,101,N,22,336,319.0,33,6
919,101,N,33,319,307.0,122,83
920,101,N,33,307,311.0,123,84
921,101,N,23,311,311.0,33,4
922,101,N,33,311,330.0,125,86
923,101,N,33,330,338.0,126,87
924,101,N,29,338,330.0,123,89
925,101,N,23,330,353.0,35,6
926,101,N,24,353,343.0,35,5
927,101,N,24,343,351.0,36,6
928,101,N,23,351,357.0,36,8
929,101,N,22,357,382.0,35,7
930,101,N,32,382,382.0,132,93
931,101,N,32,382,360.0,125,88
932,101,N,22,360,347.0,34,6
933,101,N,22,347,361.0,33,5
934,101,N,24,361,370.0,124,94
935,101,N,32,370,382.0,130,91
936,101,N,25,382,364.0,32,2
937,101,N,24,364,365.0,33,3
938,101,N,31,365,352.0,124,87
939,101,N,31,352,347.0,120,84
940,101,N,24,347,366.0,33,3
941,101,N,33,366,378.0,131,91
942,101,N,32,378,369.0,128,90
943,101,N,25,369,351.0,37,3
944,101,N,22,351,343.0,119,91
945,101,N,24,343,360.0,32,3
946,101,N,30,360,367.0,125,87
947,101,N,32,367,365.0,127,89
948,101,N,23,365,365.0,35,6
949,101,N,33,365,345.0,127,85
950,101,N,24,345,314.0,113,83
951,101,N,23,314,313.0,34,5
952,101,N,23,313,318.0,122,93
953,101,N,23,318,353.0,34,5
954,101,N,27,353,361.0,128,95
955,101,N,32,361,352.0,125,87
956,101,N,23,352,350.0,35,6
957,101,N,24,350,355.0,33,2
958,101,N,24,355,366.0,118,89
959,101,N,25,366,382.0,127,96
960,101,N,23,382,369.0,37,6
961,101,N,33,369,375.0,130,91
962,101,N,32,375,361.0,121,83
963,101,N,25,361,371.0,131,92
964,101,N,32,371,377.0,128,90
965,101,N,32,377,378.0,133,94
966,101,N,23,378,369.0,33,5
967,101,N,24,369,367.0,32,1
968,101,N,33,367,363.0,122,84
969,101,N,24,363,354.0,36,4
970,101,N,23,354,337.0,35,7
971,101,N,23,337,368.0,31,3
972,101,N,33,368,347.0,136,91
973,101,N,24,347,328.0,40,4
974,101,N,28,328,310.0,119,85
975,101,N,23,310,304.0,39,8
976,101,N,24,304,310.0,32,5
977,101,N,22,310,310.0,34,8
978,101,N,34,310,326.0,53,13
979,101,N,30,326,324.0,129,90
980,101,N,31,324,325.0,49,13
981,101,N,27,325,316.0,63,31
982,101,N,27,316,314.0,126,85
983,101,N,27,314,327.0,46,9
984,101,N,24,327,349.0,120,90
985,101,N,33,349,360.0,129,90
986,101,N,32,360,355.0,123,85
987,101,N,24,355,346.0,122,92
988,101,N,32,346,363.0,131,87
989,101,N,23,363,348.0,120,92
990,101,N,32,348,362.0,123,85
991,101,N,33,362,351.0,126,87
992,101,N,32,351,330.0,124,85
993,101,N,34,330,327.0,125,85
994,101,N,33,327,331.0,121,81
995,101,N,30,331,351.0,118,82
996,101,N,31,351,382.0,128,90
997,101,N,31,382,382.0,125,88
998,101,N,30,382,380.0,123,87
999,101,N,29,380,367.0,129,89
1000,101,N,32,367,372.0,126,87
1001,101,N,32,372,371.0,126,87
1002,101,N,31,371,368.0,128,90
1003,101,N,34,368,378.0,131,89
1004,101,N,33,378,363.0,130,90
1005,101,N,31,363,340.0,124,86
1006,101,N,28,340,327.0,118,84
1007,101,N,24,327,343.0,33,3
1008,101,N,32,343,363.0,126,88
1009,101,N,32,363,345.0,128,87
1010,101,N,23,345,322.0,34,6
1011,101,N,24,322,330.0,32,2
1012,101,N,34,330,333.0,123,84
1013,101,N,31,333,330.0,125,87
1014,101,N,33,330,348.0,128,85
1015,101,N,34,348,360.0,132,91
1016,101,N,33,360,365.0,126,86
1017,101,N,32,365,337.0,131,88
1018,101,N,22,337,309.0,38,6
1019,101,N,22,309,299.0,34,8
1020,101,N,11,299,304.0,15,1
1021,101,N,23,304,307.0,38,5
1022,101,N,34,307,306.0,124,85
1023,101,N,33,306,324.0,126,87
1024,101,N,22,324,322.0,34,8
1025,101,N,24,322,340.0,34,4
1026,101,N,23,340,345.0,34,6
1027,101,N,24,345,365.0,32,2
1028,101,N,24,365,383.0,31,1
1029,101,N,23,383,364.0,32,3
1030,101,N,23,364,352.0,33,4
1031,101,N,22,352,330.0,34,6
1032,101,N,23,330,329.0,32,2
1033,101,N,23,329,323.0,33,3
1034,101,N,22,323,341.0,39,7
1035,101,N,23,341,357.0,33,3
1036,101,N,24,357,362.0,33,2
1037,101,N,22,362,354.0,40,5
1038,101,N,22,354,348.0,36,7
1039,101,N,21,348,366.0,33,6
1040,101,N,23,366,384.0,33,4
1041,101,N,24,384,385.0,33,3
1042,101,N,23,385,369.0,32,4
1043,101,N,22,369,364.0,33,5
1044,101,N,23,364,358.0,34,4
1045,101,N,24,358,359.0,33,2
1046,101,N,34,359,380.0,129,88
1047,101,N,34,380,374.0,128,88
1048,101,N,33,374,367.0,126,86
1049,101,N,23,367,331.0,36,8
1050,101,N,22,331,330.0,35,8
1051,101,N,34,330,356.0,123,84
1052,101,N,25,356,340.0,32,1
1053,101,N,33,340,351.0,126,86
1054,101,N,24,351,335.0,33,5
1055,101,N,10,335,305.0,20,1
1056,101,N,22,305,298.0,34,8
1057,101,N,23,298,296.0,34,6
1058,101,N,33,296,296.0,123,85
1059,101,N,32,296,329.0,133,91
1060,101,N,34,329,352.0,133,92
1061,101,N,25,352,335.0,33,3
1062,101,N,24,335,316.0,33,2
1063,101,N,24,316,312.0,34,3
1064,101,N,22,312,331.0,36,7
1065,101,N,24,331,362.0,34,3
1066,101,N,32,362,378.0,125,89
1067,101,N,24,378,383.0,31,2
1068,101,N,23,383,377.0,32,3
1069,101,N,24,377,369.0,33,3
1070,101,N,32,369,374.0,122,84
1071,101,N,34,374,393.0,131,90
1072,101,N,34,393,395.0,131,91
1073,101,N,33,395,373.0,126,86
1074,101,N,23,373,339.0,34,5
1075,101,N,23,339,357.0,34,4
1076,101,N,24,357,357.0,32,2
1077,101,N,24,357,358.0,33,3
1078,101,N,23,358,364.0,37,7
1079,101,N,23,364,358.0,32,3
1080,101,N,24,358,353.0,32,2
1081,101,N,23,353,345.0,33,5
1082,101,N,23,345,353.0,34,6
1083,101,N,25,353,377.0,32,1
1084,101,N,23,377,360.0,33,4
1085,101,N,23,360,356.0,32,3
1086,101,N,24,356,349.0,32,2
1087,101,N,23,349,357.0,35,5
1088,101,N,24,357,361.0,38,2
1089,101,N,24,361,371.0,32,3
1090,101,N,32,371,381.0,129,91
1091,101,N,33,381,360.0,133,95
1092,101,N,22,360,349.0,35,7
1093,101,N,33,349,352.0,125,85
1094,101,N,33,352,362.0,125,86
1095,101,N,32,362,369.0,129,91
1096,101,N,24,369,362.0,129,99
1097,101,N,34,362,358.0,128,87
1098,101,N,33,358,360.0,124,85
1099,101,N,24,360,339.0,121,92
1100,101,N,22,339,348.0,35,7
1101,101,N,33,348,373.0,124,85
1102,101,N,31,373,375.0,128,91
1103,101,N,23,375,354.0,35,7
1104,101,N,23,354,340.0,35,7
1105,101,N,23,340,342.0,33,4
1106,101,N,32,342,363.0,126,88
1107,101,N,24,363,346.0,35,5
1108,101,N,22,346,330.0,35,8
1109,101,N,34,330,346.0,126,87
1110,101,N,32,346,327.0,121,85
1111,101,N,33,327,328.0,121,83
1112,101,N,23,328,325.0,37,8
1113,101,N,33,325,347.0,124,85
1114,101,N,34,347,376.0,137,92
1115,101,N,25,376,352.0,32,1
1116,101,N,24,352,351.0,35,6
1117,101,N,24,351,347.0,33,3
1118,101,N,23,347,350.0,43,7
1119,101,N,23,350,361.0,35,6
1120,101,N,34,361,375.0,130,90
1121,101,N,33,375,377.0,129,90
1122,101,N,24,377,358.0,33,3
1123,101,N,10,358,353.0,16,1
1124,101,N,24,353,353.0,39,5
1125,101,N,23,353,346.0,126,97
1126,101,N,25,346,368.0,32,1
1127,101,N,33,368,340.0,133,94
1128,101,N,32,340,321.0,127,89
1129,101,N,23,321,311.0,36,9
1130,101,N,23,311,325.0,36,8
1131,101,N,24,325,337.0,33,3
1132,101,N,24,337,348.0,35,5
1133,101,N,23,348,349.0,37,8
1134,101,N,23,349,357.0,36,7
1135,101,N,33,357,352.0,125,87
1136,101,N,24,352,348.0,35,3
1137,101,N,22,348,352.0,40,8
1138,101,N,23,352,379.0,33,4
1139,101,N,33,379,373.0,133,94
1140,101,N,23,373,353.0,126,98
1141,101,N,24,353,341.0,35,6
1142,101,N,23,341,352.0,34,5
1143,101,N,33,352,356.0,125,87
1144,101,N,23,356,362.0,34,5
1145,101,N,32,362,382.0,130,92
1146,101,N,33,382,356.0,133,94
1147,101,N,23,356,329.0,37,8
1148,101,N,23,329,343.0,34,5
1149,101,N,25,343,350.0,34,1
1150,101,N,24,350,374.0,32,2
1151,101,N,25,374,372.0,32,1
1152,101,N,24,372,370.0,124,95
1153,101,N,23,370,355.0,124,96
1154,101,N,22,355,343.0,36,8
1155,101,N,24,343,349.0,34,4
1156,101,N,25,349,368.0,33,1
1157,101,N,24,368,363.0,127,99
1158,101,N,23,363,366.0,36,7
1159,101,N,23,366,353.0,33,5
1160,101,N,24,353,348.0,32,3
1161,101,N,23,348,338.0,34,7
1162,101,N,22,338,351.0,33,5
1163,101,N,32,351,346.0,125,87
1164,101,N,24,346,343.0,128,99
1165,101,N,23,343,338.0,37,9
1166,101,N,23,338,349.0,35,6
1167,101,N,23,349,357.0,36,8
1168,101,N,24,357,363.0,120,91
1169,101,N,24,363,385.0,34,6
1170,101,N,24,385,378.0,32,3
1171,101,N,24,378,370.0,35,5
1172,101,N,23,370,351.0,37,8
1173,101,N,23,351,369.0,36,7
1174,101,N,26,369,379.0,33,1
1175,101,N,33,379,372.0,128,88
1176,101,N,23,372,384.0,34,5
1177,101,N,24,384,364.0,33,2
1178,101,N,24,364,356.0,34,6
1179,101,N,23,356,352.0,120,92
1180,101,N,24,352,382.0,34,5
1181,101,N,33,382,388.0,132,94
1182,101,N,23,388,361.0,127,100
1183,101,N,22,361,363.0,123,96
1184,101,N,25,363,356.0,32,1
1185,101,N,23,356,348.0,37,8
1186,101,N,23,348,374.0,35,7
1187,101,N,33,374,381.0,131,93
1188,101,N,25,381,369.0,131,100
1189,101,N,23,369,351.0,37,8
1190,101,N,24,351,350.0,35,6
1191,101,N,23,350,351.0,36,9
1192,101,N,23,351,376.0,35,7
1193,101,N,25,376,372.0,35,3
1194,101,N,24,372,360.0,39,8
1195,101,N,22,360,353.0,36,8
1196,101,N,23,353,357.0,34,6
1197,101,N,22,357,349.0,120,93
1198,101,N,23,349,365.0,35,8
1199,101,N,33,365,391.0,133,94
1200,101,N,23,391,361.0,127,98
1201,101,N,22,361,346.0,34,8
1202,101,N,23,346,356.0,36,7
1203,101,N,23,356,352.0,37,8
1204,101,N,23,352,372.0,37,8
1205,101,N,24,372,369.0,34,4
1206,101,N,24,369,359.0,36,8
1207,101,N,23,359,354.0,128,99
1208,101,N,24,354,346.0,36,7
1209,101,N,23,346,347.0,36,7
1210,101,N,24,347,367.0,36,6
1211,101,N,34,367,380.0,132,93
1212,101,N,24,380,353.0,37,7
1213,101,N,24,353,349.0,35,6
1214,101,N,25,349,356.0,32,2
1215,101,N,23,356,349.0,124,96
1216,101,N,24,349,371.0,32,3
1217,101,N,24,371,358.0,127,97
1218,101,N,24,358,367.0,37,7
1219,101,N,24,367,354.0,126,97
1220,101,N,22,354,341.0,38,9
1221,101,N,22,341,352.0,36,8
1222,101,N,23,352,369.0,38,9
1223,101,N,24,369,377.0,33,3
1224,101,N,25,377,356.0,123,93
1225,101,N,23,356,338.0,36,8
1226,101,N,10,338,337.0,17,1
1227,101,N,24,337,339.0,34,5
1228,101,N,24,339,331.0,124,95
1229,101,N,24,331,333.0,33,3
1230,101,N,24,333,347.0,128,99
1231,101,N,23,347,343.0,35,7
1232,101,N,23,343,337.0,116,88
1233,101,N,24,337,345.0,123,94
1234,101,N,22,345,355.0,37,8
1235,101,N,25,355,384.0,33,1
1236,101,N,33,384,374.0,129,91
1237,101,N,23,374,356.0,124,95
1238,101,N,23,356,359.0,126,97
1239,101,N,23,359,344.0,35,6
1240,101,N,22,344,359.0,35,8
1241,101,N,25,359,377.0,33,2
1242,101,N,34,377,381.0,133,93
1243,101,N,24,381,354.0,37,8
1244,101,N,23,354,350.0,35,7
1245,101,N,23,350,365.0,35,7
1246,101,N,24,365,360.0,124,95
1247,101,N,23,360,371.0,37,7
1248,101,N,24,371,369.0,33,3
1249,101,N,23,369,346.0,34,7
1250,101,N,23,346,347.0,37,7
1251,101,N,23,347,340.0,119,90
1252,101,N,23,340,335.0,122,94
1253,101,N,23,335,362.0,36,7
1254,101,N,24,362,362.0,33,3
1255,101,N,32,362,348.0,131,88
1256,101,N,23,348,335.0,37,9
1257,101,N,22,335,353.0,36,9
1258,101,N,23,353,366.0,124,95
1259,101,N,24,366,367.0,129,100
1260,101,N,23,367,373.0,36,7
1261,101,N,24,373,374.0,32,3
1262,101,N,22,374,344.0,123,94
1263,101,N,10,344,343.0,17,1
1264,101,N,24,343,366.0,33,4
1265,101,N,26,366,383.0,33,1
1266,101,N,25,383,367.0,130,100
1267,101,N,23,367,347.0,35,7
1268,101,N,24,347,348.0,37,7
1269,101,N,24,348,346.0,37,6
1270,101,N,24,346,350.0,127,97
1271,101,N,23,350,352.0,39,7
1272,101,N,24,352,355.0,37,6
1273,101,N,23,355,351.0,128,99
1274,101,N,24,351,342.0,33,3
1275,101,N,24,342,329.0,125,92
1276,101,N,23,329,350.0,74,40
1277,101,N,31,350,349.0,131,95
1278,101,N,33,349,358.0,95,55
1279,101,N,31,358,339.0,128,92
1280,101,N,23,339,317.0,37,8
1281,101,N,23,317,322.0,39,7
1282,101,N,35,322,318.0,123,84
1283,101,N,24,318,332.0,127,91
1284,101,N,23,332,359.0,33,3
1285,101,N,32,359,348.0,72,38
1286,101,N,30,348,329.0,70,27
1287,101,N,24,329,331.0,125,92
1288,101,N,26,331,336.0,123,92
1289,101,N,31,336,354.0,127,88
1290,101,N,24,354,353.0,35,6
1291,101,N,32,353,364.0,131,93
1292,101,N,31,364,361.0,127,90
1293,101,N,25,361,344.0,127,97
1294,101,N,24,344,339.0,121,92
1295,101,N,25,339,354.0,122,91
1296,101,N,24,354,351.0,35,4
1297,101,N,34,351,364.0,138,96
1298,101,N,32,364,355.0,128,91
1299,101,N,24,355,334.0,127,95
1300,101,N,24,334,348.0,121,91
1301,101,N,30,348,349.0,128,89
1302,101,N,24,349,343.0,35,6
1303,101,N,23,343,354.0,134,102
1304,101,N,32,354,344.0,131,94
1305,101,N,24,344,345.0,129,96
1306,101,N,32,345,341.0,124,87
1307,101,N,31,341,343.0,122,85
1308,101,N,27,343,361.0,127,95
1309,101,N,24,361,356.0,134,104
1310,101,N,24,356,353.0,35,4
1311,101,N,33,353,342.0,124,85
1312,101,N,24,342,335.0,125,93
1313,101,N,24,335,348.0,33,4
1314,101,N,31,348,341.0,125,87
1315,101,N,24,341,367.0,35,5
1316,101,N,33,367,366.0,131,92
1317,101,N,23,366,350.0,35,6
1318,101,N,24,350,332.0,38,4
1319,101,N,25,332,336.0,31,3
1320,101,N,32,336,347.0,121,83
1321,101,N,32,347,359.0,123,86
1322,101,N,29,359,343.0,129,94
1323,101,N,35,343,343.0,123,82
1324,101,N,29,343,349.0,131,90
1325,101,N,29,349,335.0,124,89
1326,101,N,23,335,342.0,38,6
1327,101,N,31,342,364.0,132,88
1328,101,N,24,364,351.0,42,6
1329,101,N,25,351,358.0,131,95
1330,101,N,27,358,345.0,122,90
1331,101,N,23,345,323.0,37,8
1332,101,N,23,323,351.0,34,6
1333,101,N,34,351,351.0,130,86
1334,101,N,32,351,343.0,129,90
1335,101,N,23,343,346.0,36,7
1336,101,N,33,346,337.0,122,83
1337,101,N,32,337,335.0,123,87
1338,101,N,23,335,332.0,36,8
1339,101,N,25,332,356.0,40,5
1340,101,N,34,356,380.0,132,93
1341,101,N,23,380,356.0,129,100
1342,101,N,24,356,351.0,35,4
1343,101,N,24,351,334.0,125,92
1344,101,N,23,334,347.0,35,8
1345,101,N,24,347,354.0,36,5
1346,101,N,27,354,364.0,128,94
1347,101,N,27,364,354.0,125,92
1348,101,N,30,354,337.0,126,91
1349,101,N,22,337,323.0,34,7
1350,101,N,10,323,328.0,17,1
1351,101,N,24,328,347.0,35,5
1352,101,N,23,347,350.0,36,8
1353,101,N,32,350,360.0,130,93
1354,101,N,31,360,346.0,135,90
1355,101,N,22,346,322.0,38,8
1356,101,N,24,322,339.0,35,4
1357,101,N,23,339,342.0,40,5
1358,101,N,25,342,350.0,33,1
1359,101,N,33,350,365.0,127,88
1360,101,N,23,365,353.0,34,4
1361,101,N,22,353,351.0,35,7
1362,101,N,32,351,339.0,121,83
1363,101,N,22,339,342.0,35,8
1364,101,N,23,342,363.0,35,6
1365,101,N,32,363,362.0,127,89
1366,101,N,24,362,360.0,33,2
1367,101,N,23,360,351.0,126,96
1368,101,N,25,351,353.0,32,1
1369,101,N,23,353,354.0,126,97
1370,101,N,23,354,340.0,32,4
1371,101,N,22,340,360.0,36,7
1372,101,N,33,360,362.0,131,91
1373,101,N,32,362,344.0,126,87
1374,101,N,23,344,328.0,128,93
1375,101,N,23,328,339.0,35,7
1376,101,N,33,339,363.0,126,87
1377,101,N,31,363,360.0,133,96
1378,101,N,32,360,369.0,132,92
1379,101,N,30,369,349.0,126,90
1380,101,N,31,349,343.0,128,90
1381,101,N,29,343,328.0,125,89
1382,101,N,23,328,345.0,34,3
1383,101,N,27,345,362.0,59,21
1384,101,N,32,362,368.0,110,72
1385,101,N,29,368,346.0,74,39
1386,101,N,27,346,345.0,40,6
1387,101,N,32,345,354.0,52,11
1388,101,N,32,354,357.0,49,14
1389,101,N,24,357,356.0,33,3
1390,101,N,33,356,376.0,67,21
1391,101,N,30,376,362.0,57,19
1392,101,N,24,362,335.0,55,16
1393,101,N,23,335,339.0,120,92
1394,101,N,25,339,341.0,131,92
1395,101,N,32,341,370.0,128,90
1396,101,N,27,370,345.0,131,96
1397,101,N,33,345,348.0,125,85
1398,101,N,33,348,341.0,122,83
1399,101,N,31,341,331.0,119,82
1400,101,N,23,331,341.0,34,5
1401,101,N,23,341,343.0,34,5
1402,101,N,24,343,360.0,32,2
1403,101,N,24,360,365.0,126,98
1404,101,N,25,365,354.0,37,4
1405,101,N,24,354,350.0,38,7
1406,101,N,25,350,361.0,35,4
1407,101,N,28,361,377.0,125,88
1408,101,N,32,377,383.0,132,93
1409,101,N,25,383,358.0,37,2
1410,101,N,23,358,350.0,46,8
1411,101,N,32,350,350.0,126,86
1412,101,N,32,350,351.0,122,84
1413,101,N,24,351,356.0,121,92
1414,101,N,33,356,358.0,81,42
1415,101,N,30,358,365.0,128,90
1416,101,N,28,365,348.0,124,90
1417,101,N,24,348,330.0,37,7
1418,101,N,25,330,340.0,118,87
1419,101,N,31,340,355.0,131,91
1420,101,N,32,355,357.0,129,88
1421,101,N,24,357,351.0,126,91
1422,101,N,29,351,330.0,127,91
1423,101,N,22,330,325.0,35,7
1424,101,N,28,325,327.0,125,90
1425,101,N,32,327,333.0,126,88
1426,101,N,27,333,340.0,125,90
1427,101,N,33,340,353.0,126,86
1428,101,N,25,353,338.0,119,89
1429,101,N,31,338,328.0,117,78
1430,101,N,25,328,329.0,119,88
1431,101,N,27,329,336.0,41,3
1432,101,N,23,336,349.0,37,6
1433,101,N,31,349,361.0,129,91
1434,101,N,32,361,361.0,132,89
1435,101,N,30,361,349.0,128,91
1436,101,N,24,349,319.0,118,88
1437,101,N,23,319,326.0,35,7
1438,101,N,23,326,333.0,124,95
1439,101,N,24,333,339.0,132,97
1440,101,N,25,339,334.0,34,2
1441,101,N,27,334,315.0,125,90
1442,101,N,28,315,300.0,125,87
1443,101,N,25,300,319.0,129,90
1444,101,N,26,319,311.0,37,5
1445,101,N,24,311,317.0,36,5
1446,101,N,27,317,326.0,37,3
1447,101,N,32,326,327.0,132,89
1448,101,N,33,327,327.0,129,89
1449,101,N,25,327,321.0,34,1
1450,101,N,24,321,323.0,119,89
1451,101,N,23,323,319.0,121,92
1452,101,N,24,319,347.0,38,7
1453,101,N,32,347,344.0,127,86
1454,101,N,24,344,334.0,123,93
1455,101,N,23,334,315.0,36,8
1456,101,N,22,315,303.0,39,8
1457,101,N,22,303,321.0,36,8
1458,101,N,23,321,333.0,118,89
1459,101,N,24,333,345.0,126,92
1460,101,N,24,345,366.0,33,4
1461,101,N,23,366,349.0,34,6
1462,101,N,23,349,331.0,36,9
1463,101,N,22,331,318.0,32,8
1464,101,N,22,318,333.0,40,9
1465,101,N,23,333,348.0,36,6
1466,101,N,23,348,344.0,34,5
1467,101,N,23,344,333.0,118,90
1468,101,N,22,333,347.0,36,8
1469,101,N,23,347,342.0,35,7
1470,101,N,10,342,348.0,17,1
1471,101,N,23,348,368.0,122,94
1472,101,N,23,368,382.0,124,96
1473,101,N,24,382,376.0,36,6
1474,101,N,22,376,344.0,123,95
1475,101,N,23,344,350.0,36,7
1476,101,N,23,350,363.0,32,4
1477,101,N,23,363,372.0,33,4
1478,101,N,23,372,375.0,33,4
1479,101,N,23,375,360.0,34,5
1480,101,N,22,360,352.0,35,7
1481,101,N,23,352,345.0,32,3
1482,101,N,23,345,354.0,32,5
1483,101,N,23,354,368.0,128,96
1484,101,N,23,368,365.0,33,4
1485,101,N,24,365,355.0,131,101
1486,101,N,32,355,356.0,122,83
1487,101,N,33,356,347.0,119,81
1488,101,N,23,347,353.0,118,89
1489,101,N,32,353,367.0,126,88
1490,101,N,25,367,371.0,41,7
1491,101,N,33,371,379.0,128,90
1492,101,N,23,379,357.0,121,92
1493,101,N,22,357,350.0,36,9
1494,101,N,22,350,344.0,116,89
1495,101,N,22,344,369.0,121,91
1496,101,N,24,369,374.0,38,4
1497,101,N,23,374,357.0,34,4
1498,101,N,22,357,346.0,36,8
1499,101,N,23,346,352.0,33,5
1500,101,N,23,352,350.0,37,6
1501,101,N,24,350,361.0,34,3
1502,101,N,24,361,369.0,33,2
1503,101,N,32,369,372.0,130,92
1504,101,N,32,372,352.0,127,89
1505,101,N,23,352,342.0,124,94
1506,101,N,24,342,361.0,35,3
1507,101,N,32,361,373.0,128,90
1508,101,N,29,373,361.0,134,94
1509,101,N,25,361,365.0,32,2
1510,101,N,23,365,335.0,37,8
1511,101,N,23,335,346.0,34,5
1512,101,N,23,346,343.0,38,9
1513,101,N,23,343,352.0,36,8
1514,101,N,25,352,347.0,35,7
1515,101,N,24,347,356.0,34,4
1516,101,N,33,356,349.0,123,85
1517,101,N,24,349,347.0,36,7
